sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,created_at,updated_at,qty,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,additional_images,related_skus,configurable_variations,additional_attributes
OC-10-SARGAS-0299,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Sargasso Rattan Garden Sofa"," 


	1 x 2 Seater garden sofa
	2 x Armchairs
	1 x Large Coffee table
	Complete set of cushion covers
	Cushion covers are machine washable at 30 degreees
	Fully fitted weather cover...",,,1,"Taxable Goods","Not Visible Individually",1599.00,,,,sargasso-rattan-garden-sofa-1,"Sargasso Rattan Garden Sofa","Sargasso Rattan Garden Sofa","Sargasso Rattan Garden Sofa","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sargas-0299.jpg,"sargasso-rattan-garden-sofa imagen",/oc-10-sargas-0299.jpg,"sargasso-rattan-garden-sofa imagen",/oc-10-sargas-0299.jpg,"sargasso-rattan-garden-sofa imagen",/oc-10-sargas-0299.jpg,"sargasso-rattan-garden-sofa imagen",,,,color=BLACK
OC-10-SARGAS-0399,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Sargasso Rattan Garden Sofa"," 


	1 x 2 Seater garden sofa
	2 x Armchairs
	1 x Large Coffee table
	Complete set of cushion covers
	Cushion covers are machine washable at 30 degreees
	Fully fitted weather cover...",,,1,"Taxable Goods","Not Visible Individually",1599.00,,,,sargasso-rattan-garden-sofa-2,"Sargasso Rattan Garden Sofa","Sargasso Rattan Garden Sofa","Sargasso Rattan Garden Sofa","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sargas-0399.jpg,"sargasso-rattan-garden-sofa imagen",/oc-10-sargas-0399.jpg,"sargasso-rattan-garden-sofa imagen",/oc-10-sargas-0399.jpg,"sargasso-rattan-garden-sofa imagen",/oc-10-sargas-0399.jpg,"sargasso-rattan-garden-sofa imagen",,,,color=COFFEE
OC-10-SARGAS-D499,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Sargasso Rattan Garden Sofa"," 


	1 x 2 Seater garden sofa
	2 x Armchairs
	1 x Large Coffee table
	Complete set of cushion covers
	Cushion covers are machine washable at 30 degreees
	Fully fitted weather cover...",,,1,"Taxable Goods","Not Visible Individually",1599.00,,,,sargasso-rattan-garden-sofa-3,"Sargasso Rattan Garden Sofa","Sargasso Rattan Garden Sofa","Sargasso Rattan Garden Sofa","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sargas-d499.jpg,"sargasso-rattan-garden-sofa imagen",/oc-10-sargas-d499.jpg,"sargasso-rattan-garden-sofa imagen",/oc-10-sargas-d499.jpg,"sargasso-rattan-garden-sofa imagen",/oc-10-sargas-d499.jpg,"sargasso-rattan-garden-sofa imagen",,,,color=MOCHA
OC-10-SARGAS-D599,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Sargasso Rattan Garden Sofa"," 


	1 x 2 Seater garden sofa
	2 x Armchairs
	1 x Large Coffee table
	Complete set of cushion covers
	Cushion covers are machine washable at 30 degreees
	Fully fitted weather cover...",,,1,"Taxable Goods","Not Visible Individually",1599.00,,,,sargasso-rattan-garden-sofa-4,"Sargasso Rattan Garden Sofa","Sargasso Rattan Garden Sofa","Sargasso Rattan Garden Sofa","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sargas-d599.jpg,"sargasso-rattan-garden-sofa imagen",/oc-10-sargas-d599.jpg,"sargasso-rattan-garden-sofa imagen",/oc-10-sargas-d599.jpg,"sargasso-rattan-garden-sofa imagen",/oc-10-sargas-d599.jpg,"sargasso-rattan-garden-sofa imagen",,,,color=LATTE
OC-10-SARGAS-D599-G,,Default,configurable,"Default Category/Rattan Garden Sofas",base,"Sargasso Rattan Garden Sofa"," 


	1 x 2 Seater garden sofa
	2 x Armchairs
	1 x Large Coffee table
	Complete set of cushion covers
	Cushion covers are machine washable at 30 degreees
	Fully fitted weather cover...",,,1,"Taxable Goods","Catalog, Search",,,,,sargasso-rattan-garden-sofa-grouped,"Sargasso Rattan Garden Sofa","Sargasso Rattan Garden Sofa","Sargasso Rattan Garden Sofa","2017-04-14 12:16:15","2017-04-14 12:16:15",,/oc-10-sargas-d599.jpg,"sargasso-rattan-garden-sofa imagen",/oc-10-sargas-d599.jpg,"sargasso-rattan-garden-sofa imagen",/oc-10-sargas-d599.jpg,"sargasso-rattan-garden-sofa imagen",,,,,"sku=OC-10-SARGAS-0299,color=BLACK|sku=OC-10-SARGAS-0399,color=COFFEE|sku=OC-10-SARGAS-D499,color=MOCHA|sku=OC-10-SARGAS-D599,color=LATTE",
OC-10-SARGAS-CCCSET,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Sargasso Seat Sofa - Charcoal Cover Set","Sargasso Seat Sofa - Charcoal Cover Set",,,1,"Taxable Goods","Catalog, Search",259.00,,,,sargasso-seat-sofa-charcoal-cover-set-1,"Sargasso Seat Sofa - Charcoal Cover Set","Sargasso Seat Sofa - Charcoal Cover Set","Sargasso Seat Sofa - Charcoal Cover Set","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sargas-cccset.jpg,"sargasso-seat-sofa-charcoal-cover-set imagen",/oc-10-sargas-cccset.jpg,"sargasso-seat-sofa-charcoal-cover-set imagen",/oc-10-sargas-cccset.jpg,"sargasso-seat-sofa-charcoal-cover-set imagen",/oc-10-sargas-cccset.jpg,"sargasso-seat-sofa-charcoal-cover-set imagen",,,,
OC-10-SARGAS-CSET,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Sargasso Sofa Cushions","Replacement set of cushions for the sargasso Sofa Set.",,,1,"Taxable Goods","Catalog, Search",389.00,,,,sargasso-sofa-cushions-1,"Sargasso Sofa Cushions","Sargasso Sofa Cushions","Sargasso Sofa Cushions","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sargas-cset.jpg,"sargasso-sofa-cushions imagen",/oc-10-sargas-cset.jpg,"sargasso-sofa-cushions imagen",/oc-10-sargas-cset.jpg,"sargasso-sofa-cushions imagen",/oc-10-sargas-cset.jpg,"sargasso-sofa-cushions imagen",,,,
OC-10-SARGAS-WC,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Sargasso Weather Cover","Sargasso 2 seat Sofa Weather cover ",,,1,"Taxable Goods","Catalog, Search",119.00,,,,sargasso-weather-cover-1,"Sargasso Weather Cover","Sargasso Weather Cover","Sargasso Weather Cover","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sargas-wc.jpg,"sargasso-weather-cover imagen",/oc-10-sargas-wc.jpg,"sargasso-weather-cover imagen",/oc-10-sargas-wc.jpg,"sargasso-weather-cover imagen",/oc-10-sargas-wc.jpg,"sargasso-weather-cover imagen",,,,
OC-10-SCICIL-0399,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Set of three Sicilian Planters","Alan Titchmarsh eat your heart out..! The stunning Sicilian tall planters are a superb addition to add a contemporary edge to your outdoor garden living space or conservatory. The Sicilian Planters...",,,1,"Taxable Goods","Not Visible Individually",299.00,,,,set-of-three-sicilian-planters-1,"Set of three Sicilian Planters","Set of three Sicilian Planters","Set of three Sicilian Planters","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-scicil-0399.jpg,"set-of-three-sicilian-planters imagen",/oc-10-scicil-0399.jpg,"set-of-three-sicilian-planters imagen",/oc-10-scicil-0399.jpg,"set-of-three-sicilian-planters imagen",/oc-10-scicil-0399.jpg,"set-of-three-sicilian-planters imagen",,,,color=COFFEE
OC-10-SCICIL-D499,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Set of three Sicilian Planters","Alan Titchmarsh eat your heart out..! The stunning Sicilian tall planters are a superb addition to add a contemporary edge to your outdoor garden living space or conservatory. The Sicilian Planters...",,,1,"Taxable Goods","Not Visible Individually",299.00,,,,set-of-three-sicilian-planters-2,"Set of three Sicilian Planters","Set of three Sicilian Planters","Set of three Sicilian Planters","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-scicil-d499.jpg,"set-of-three-sicilian-planters imagen",/oc-10-scicil-d499.jpg,"set-of-three-sicilian-planters imagen",/oc-10-scicil-d499.jpg,"set-of-three-sicilian-planters imagen",/oc-10-scicil-d499.jpg,"set-of-three-sicilian-planters imagen",,,,color=MOCHA
OC-10-SCICIL-D599,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Set of three Sicilian Planters","Alan Titchmarsh eat your heart out..! The stunning Sicilian tall planters are a superb addition to add a contemporary edge to your outdoor garden living space or conservatory. The Sicilian Planters...",,,1,"Taxable Goods","Not Visible Individually",299.00,,,,set-of-three-sicilian-planters-3,"Set of three Sicilian Planters","Set of three Sicilian Planters","Set of three Sicilian Planters","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-scicil-d599.jpg,"set-of-three-sicilian-planters imagen",/oc-10-scicil-d599.jpg,"set-of-three-sicilian-planters imagen",/oc-10-scicil-d599.jpg,"set-of-three-sicilian-planters imagen",/oc-10-scicil-d599.jpg,"set-of-three-sicilian-planters imagen",,,,color=LATTE
OC-10-SCICIL-D599-G,,Default,configurable,"Default Category/Garden Furniture Accessories",base,"Set of three Sicilian Planters","Alan Titchmarsh eat your heart out..! The stunning Sicilian tall planters are a superb addition to add a contemporary edge to your outdoor garden living space or conservatory. The Sicilian Planters...",,,1,"Taxable Goods","Catalog, Search",,,,,set-of-three-sicilian-planters-grouped,"Set of three Sicilian Planters","Set of three Sicilian Planters","Set of three Sicilian Planters","2017-04-14 12:16:15","2017-04-14 12:16:15",,/oc-10-scicil-d599.jpg,"set-of-three-sicilian-planters imagen",/oc-10-scicil-d599.jpg,"set-of-three-sicilian-planters imagen",/oc-10-scicil-d599.jpg,"set-of-three-sicilian-planters imagen",,,,,"sku=OC-10-SCICIL-0399,color=COFFEE|sku=OC-10-SCICIL-D499,color=MOCHA|sku=OC-10-SCICIL-D599,color=LATTE",
OC-10-SEVILLE-CCCSET,,Default,simple,"Default Category/Garden Furniture Accessories",base,"Seville Round Dining Set - Charcoal Cover Set","Seville Round Dining Set - Charcoal Cover Set",,,1,"Taxable Goods","Catalog, Search",109.00,,,,seville-round-dining-set-charcoal-cover-set-1,"Seville Round Dining Set - Charcoal Cover Set","Seville Round Dining Set - Charcoal Cover Set","Seville Round Dining Set - Charcoal Cover Set","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-seville-cccset.jpg,"seville-round-dining-set-charcoal-cover-set imagen",/oc-10-seville-cccset.jpg,"seville-round-dining-set-charcoal-cover-set imagen",/oc-10-seville-cccset.jpg,"seville-round-dining-set-charcoal-cover-set imagen",/oc-10-seville-cccset.jpg,"seville-round-dining-set-charcoal-cover-set imagen",,,,
OC-10-SEVILLE-0299,,Default,simple,"Default Category/Rattan Garden Furniture",base,"Seville Round Dining Set Black","The round Seville rattan garden dining set comes with the very popular Bahama dining chairs and is suitable for seating 4 people and comes complete with the chairs. Additional chairs are available if...",,,1,"Taxable Goods","Not Visible Individually",1199.00,,,,seville-round-dining-set-black-1,"Seville Round Dining Set Black","Seville Round Dining Set Black","Seville Round Dining Set Black","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-seville-0299.jpg,"seville-round-dining-set-black imagen",/oc-10-seville-0299.jpg,"seville-round-dining-set-black imagen",/oc-10-seville-0299.jpg,"seville-round-dining-set-black imagen",/oc-10-seville-0299.jpg,"seville-round-dining-set-black imagen",,,,color=BLACK
OC-10-SEVILLE-0399,,Default,simple,"Default Category/Rattan Garden Furniture",base,"Seville Round Dining Set Black","The round Seville rattan garden dining set comes with the very popular Bahama dining chairs and is suitable for seating 4 people and comes complete with the chairs. Additional chairs are available if...",,,1,"Taxable Goods","Not Visible Individually",1199.00,,,,seville-round-dining-set-black-2,"Seville Round Dining Set Black","Seville Round Dining Set Black","Seville Round Dining Set Black","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-seville-0399.jpg,"seville-round-dining-set-black imagen",/oc-10-seville-0399.jpg,"seville-round-dining-set-black imagen",/oc-10-seville-0399.jpg,"seville-round-dining-set-black imagen",/oc-10-seville-0399.jpg,"seville-round-dining-set-black imagen",,,,color=COFFEE
OC-10-SEVILLE-D499,,Default,simple,"Default Category/Rattan Garden Furniture",base,"Seville Round Dining Set Black","The round Seville rattan garden dining set comes with the very popular Bahama dining chairs and is suitable for seating 4 people and comes complete with the chairs. Additional chairs are available if...",,,1,"Taxable Goods","Not Visible Individually",1199.00,,,,seville-round-dining-set-black-3,"Seville Round Dining Set Black","Seville Round Dining Set Black","Seville Round Dining Set Black","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-seville-d499.jpg,"seville-round-dining-set-black imagen",/oc-10-seville-d499.jpg,"seville-round-dining-set-black imagen",/oc-10-seville-d499.jpg,"seville-round-dining-set-black imagen",/oc-10-seville-d499.jpg,"seville-round-dining-set-black imagen",,,,color=MOCHA
OC-10-SEVILLE-D599,,Default,simple,"Default Category/Rattan Garden Furniture",base,"Seville Round Dining Set Black","The round Seville rattan garden dining set comes with the very popular Bahama dining chairs and is suitable for seating 4 people and comes complete with the chairs. Additional chairs are available if...",,,1,"Taxable Goods","Not Visible Individually",1199.00,,,,seville-round-dining-set-black-4,"Seville Round Dining Set Black","Seville Round Dining Set Black","Seville Round Dining Set Black","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-seville-d599.jpg,"seville-round-dining-set-black imagen",/oc-10-seville-d599.jpg,"seville-round-dining-set-black imagen",/oc-10-seville-d599.jpg,"seville-round-dining-set-black imagen",/oc-10-seville-d599.jpg,"seville-round-dining-set-black imagen",,,,color=LATTE
OC-10-SEVILLE-D599-G,,Default,configurable,"Default Category/Rattan Garden Furniture",base,"Seville Round Dining Set Black","The round Seville rattan garden dining set comes with the very popular Bahama dining chairs and is suitable for seating 4 people and comes complete with the chairs. Additional chairs are available if...",,,1,"Taxable Goods","Catalog, Search",,,,,seville-round-dining-set-black-grouped,"Seville Round Dining Set Black","Seville Round Dining Set Black","Seville Round Dining Set Black","2017-04-14 12:16:15","2017-04-14 12:16:15",,/oc-10-seville-d599.jpg,"seville-round-dining-set-black imagen",/oc-10-seville-d599.jpg,"seville-round-dining-set-black imagen",/oc-10-seville-d599.jpg,"seville-round-dining-set-black imagen",,,,,"sku=OC-10-SEVILLE-0299,color=BLACK|sku=OC-10-SEVILLE-0399,color=COFFEE|sku=OC-10-SEVILLE-D499,color=MOCHA|sku=OC-10-SEVILLE-D599,color=LATTE",
OC-10-SIENNA-RH-0299,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Sienna Garden Sofa Set Right Hand","This neat and compact rattan garden sofa set is just at home when used indoors. The Sienna sofa's versatile individual design means it can be configured in a number of ways to suit the space you have...",,,1,"Taxable Goods","Not Visible Individually",1599.00,,,,sienna-garden-sofa-set-right-hand-1,"Sienna Garden Sofa Set Right Hand","Sienna Garden Sofa Set Right Hand","Sienna Garden Sofa Set Right Hand","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sienna-rh-0299.jpg,"sienna-garden-sofa-set-right-hand imagen",/oc-10-sienna-rh-0299.jpg,"sienna-garden-sofa-set-right-hand imagen",/oc-10-sienna-rh-0299.jpg,"sienna-garden-sofa-set-right-hand imagen",/oc-10-sienna-rh-0299.jpg,"sienna-garden-sofa-set-right-hand imagen",,,,color=BLACK
OC-10-SIENNA-RH-0399,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Sienna Garden Sofa Set Right Hand","This neat and compact rattan garden sofa set is just at home when used indoors. The Sienna sofa's versatile individual design means it can be configured in a number of ways to suit the space you have...",,,1,"Taxable Goods","Not Visible Individually",1599.00,,,,sienna-garden-sofa-set-right-hand-2,"Sienna Garden Sofa Set Right Hand","Sienna Garden Sofa Set Right Hand","Sienna Garden Sofa Set Right Hand","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sienna-rh-0399.jpg,"sienna-garden-sofa-set-right-hand imagen",/oc-10-sienna-rh-0399.jpg,"sienna-garden-sofa-set-right-hand imagen",/oc-10-sienna-rh-0399.jpg,"sienna-garden-sofa-set-right-hand imagen",/oc-10-sienna-rh-0399.jpg,"sienna-garden-sofa-set-right-hand imagen",,,,color=COFFEE
OC-10-SIENNA-RH-D499,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Sienna Garden Sofa Set Right Hand","This neat and compact rattan garden sofa set is just at home when used indoors. The Sienna sofa's versatile individual design means it can be configured in a number of ways to suit the space you have...",,,1,"Taxable Goods","Not Visible Individually",1599.00,,,,sienna-garden-sofa-set-right-hand-3,"Sienna Garden Sofa Set Right Hand","Sienna Garden Sofa Set Right Hand","Sienna Garden Sofa Set Right Hand","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sienna-rh-d499.jpg,"sienna-garden-sofa-set-right-hand imagen",/oc-10-sienna-rh-d499.jpg,"sienna-garden-sofa-set-right-hand imagen",/oc-10-sienna-rh-d499.jpg,"sienna-garden-sofa-set-right-hand imagen",/oc-10-sienna-rh-d499.jpg,"sienna-garden-sofa-set-right-hand imagen",,,,color=MOCHA
OC-10-SIENNA-RH-D599,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Sienna Garden Sofa Set Right Hand","This neat and compact rattan garden sofa set is just at home when used indoors. The Sienna sofa's versatile individual design means it can be configured in a number of ways to suit the space you have...",,,1,"Taxable Goods","Not Visible Individually",1599.00,,,,sienna-garden-sofa-set-right-hand-4,"Sienna Garden Sofa Set Right Hand","Sienna Garden Sofa Set Right Hand","Sienna Garden Sofa Set Right Hand","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sienna-rh-d599.jpg,"sienna-garden-sofa-set-right-hand imagen",/oc-10-sienna-rh-d599.jpg,"sienna-garden-sofa-set-right-hand imagen",/oc-10-sienna-rh-d599.jpg,"sienna-garden-sofa-set-right-hand imagen",/oc-10-sienna-rh-d599.jpg,"sienna-garden-sofa-set-right-hand imagen",,,,color=LATTE
OC-10-SIENNA-RH-D599-G,,Default,configurable,"Default Category/Rattan Garden Sofas",base,"Sienna Garden Sofa Set Right Hand","This neat and compact rattan garden sofa set is just at home when used indoors. The Sienna sofa's versatile individual design means it can be configured in a number of ways to suit the space you have...",,,1,"Taxable Goods","Catalog, Search",,,,,sienna-garden-sofa-set-right-hand-grouped,"Sienna Garden Sofa Set Right Hand","Sienna Garden Sofa Set Right Hand","Sienna Garden Sofa Set Right Hand","2017-04-14 12:16:15","2017-04-14 12:16:15",,/oc-10-sienna-rh-d599.jpg,"sienna-garden-sofa-set-right-hand imagen",/oc-10-sienna-rh-d599.jpg,"sienna-garden-sofa-set-right-hand imagen",/oc-10-sienna-rh-d599.jpg,"sienna-garden-sofa-set-right-hand imagen",,,,,"sku=OC-10-SIENNA-RH-0299,color=BLACK|sku=OC-10-SIENNA-RH-0399,color=COFFEE|sku=OC-10-SIENNA-RH-D499,color=MOCHA|sku=OC-10-SIENNA-RH-D599,color=LATTE",
OC-10-SIENNA-LH-0299,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Sienna Rattan Sofa Set Left Hand","This neat and compact rattan Sienna Outdoor sofa set is just at home when used indoors. the versatile individual design of each piece means it can be configured in a number of ways to suit the space...",,,1,"Taxable Goods","Not Visible Individually",1599.00,,,,sienna-rattan-sofa-set-left-hand-1,"Sienna Rattan Sofa Set Left Hand","Sienna Rattan Sofa Set Left Hand","Sienna Rattan Sofa Set Left Hand","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sienna-lh-0299.jpg,"sienna-rattan-sofa-set-left-hand imagen",/oc-10-sienna-lh-0299.jpg,"sienna-rattan-sofa-set-left-hand imagen",/oc-10-sienna-lh-0299.jpg,"sienna-rattan-sofa-set-left-hand imagen",/oc-10-sienna-lh-0299.jpg,"sienna-rattan-sofa-set-left-hand imagen",,,,color=BLACK
OC-10-SIENNA-LH-0399,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Sienna Rattan Sofa Set Left Hand","This neat and compact rattan Sienna Outdoor sofa set is just at home when used indoors. the versatile individual design of each piece means it can be configured in a number of ways to suit the space...",,,1,"Taxable Goods","Not Visible Individually",1599.00,,,,sienna-rattan-sofa-set-left-hand-2,"Sienna Rattan Sofa Set Left Hand","Sienna Rattan Sofa Set Left Hand","Sienna Rattan Sofa Set Left Hand","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sienna-lh-0399.jpg,"sienna-rattan-sofa-set-left-hand imagen",/oc-10-sienna-lh-0399.jpg,"sienna-rattan-sofa-set-left-hand imagen",/oc-10-sienna-lh-0399.jpg,"sienna-rattan-sofa-set-left-hand imagen",/oc-10-sienna-lh-0399.jpg,"sienna-rattan-sofa-set-left-hand imagen",,,,color=COFFEE
OC-10-SIENNA-LH-D499,,Default,simple,"Default Category/Rattan Garden Sofas",base,"Sienna Rattan Sofa Set Left Hand","This neat and compact rattan Sienna Outdoor sofa set is just at home when used indoors. the versatile individual design of each piece means it can be configured in a number of ways to suit the space...",,,1,"Taxable Goods","Not Visible Individually",1599.00,,,,sienna-rattan-sofa-set-left-hand-3,"Sienna Rattan Sofa Set Left Hand","Sienna Rattan Sofa Set Left Hand","Sienna Rattan Sofa Set Left Hand","2017-04-14 12:16:15","2017-04-14 12:16:15",10,/oc-10-sienna-lh-d499.jpg,"sienna-rattan-sofa-set-left-hand imagen",/oc-10-sienna-lh-d499.jpg,"sienna-rattan-sofa-set-left-hand imagen",/oc-10-sienna-lh-d499.jpg,"sienna-rattan-sofa-set-left-hand imagen",/oc-10-sienna-lh-d499.jpg,"sienna-rattan-sofa-set-left-hand imagen",,,,color=MOCHA
